387505 (1998 KN3) |387505 ||Y|Y |1.060 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.8737193466444035 |1.541380236957639 |.1946465033924147 |2.296079659811506 |313.6262628676974 |70.84345662601389 |350.5194148788681 |.5150381441363111 |2458018.907539769759 |2017-Sep-22.4075398 |698.9773555581966 |.0180491 |5.2232E-8 |8.0296E-8 |8.0804E-6 |.00024963 |.00024969 |7.3876E-5
154276 (2002 SY50) |154276 ||Y|Y |1.060 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.6892943607675215 |1.704409267261171 |.5295695708981424 |8.744347637055887 |34.29713032510744 |99.40042401030385 |216.5586801787767 |.442938309244068 |2458324.340401310116 |2018-Jul-24.8404013 |812.7542650677178 |.00294794 |3.257E-8 |5.5902E-8 |6.5611E-6 |1.3081E-5 |1.4062E-5 |2.5961E-5
7482 (1994 PC1) |7482 ||Y|Y |1.052 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.3283393095931395 |1.346207298187098 |.9041945233311005 |33.48663014190705 |117.8921836381626 |47.62508883726439 |47.47452121821524 |.6310098853196264 |2457925.264219511129 |2017-Jun-20.7642195 |570.5140416582359 |.000958186 |4.0751E-8 |5.3688E-8 |1.2387E-5 |2.2973E-6 |1.2726E-5 |2.9822E-5
488789 (2004 XK50) |488789 ||Y|Y |1.039 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.68890349764185 |1.451014663501196 |.4514055866856102 |38.2138726782459 |94.15456180808361 |103.9635082806301 |62.99090099658616 |.5638925696047128 |2457888.792727388228 |2017-May-15.2927274 |638.4194781150585 |.0420932 |3.4564E-7 |5.0125E-7 |6.7581E-5 |2.4214E-5 |5.4957E-5 |5.7509E-5
1566 Icarus (1949 MA) |1566 |Icarus |Y|Y |1.0 ||2453467.5 |53467 |2005-Apr-07.0 |J2000 |.8268071492880316 |1.077931602681312 |.1866900471408974 |22.85208127096231 |88.08204889550751 |31.29757750219701 |359.5589761963022 |.8806782420387561 |2453468.000777449295 |2005-Apr-07.5007774 |408.7758534451876 |.034911 |7.1289E-8 |7.6792E-8 |1.5921E-5 |4.5282E-6 |9.0201E-6 |1.1316E-5
9856 (1991 EE) |9856 ||Y|Y |1.0 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.6259301955301843 |2.242335391272294 |.8387899613689749 |9.826916676082615 |168.162897580468 |116.1550876754223 |271.5354048830215 |.2935304879892718 |2458301.881283160650 |2018-Jul-02.3812832 |1226.448409042803 |.0223148 |2.6347E-8 |6.1187E-8 |6.5014E-6 |3.0036E-5 |3.0689E-5 |4.9522E-5
52760 (1998 ML14) |52760 ||Y|Y |1.0 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.6234087193950586 |2.4087734815897 |.9071230901190884 |2.42737075717812 |338.7237233093471 |20.32431030273067 |21.55681357224212 |.2636392890896505 |2457918.733683429059 |2017-Jun-14.2336834 |1365.502089021269 |.0167158 |4.1046E-9 |9.6272E-9 |3.8867E-6 |3.6996E-5 |3.6292E-5 |2.8595E-6
377732 (2005 XJ8) |377732 ||Y|Y |0.986 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.6213325993381843 |1.930603932111013 |.7310567726799579 |23.57742486436048 |115.9716142615093 |67.32679089758633 |102.2957026012227 |.3674212702724719 |2457722.084701600530 |2016-Nov-29.5847016 |979.8017402014628 |.0169671 |3.5039E-8 |6.4972E-8 |1.1442E-5 |9.889E-6 |1.1764E-5 |3.2472E-5
419880 (2011 AH37) |419880 ||Y|Y |0.982 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.6719921236364642 |2.544488755990744 |.834612353283419 |9.658438329977633 |102.0835440798896 |322.3698889433042 |245.7464626572933 |.2428305199527415 |2458471.007320764055 |2018-Dec-18.5073208 |1482.515460042096 |.034998 |3.0867E-8 |7.9605E-8 |1.214E-5 |5.9916E-5 |6.1137E-5 |6.7228E-5
85774 (1998 UT18) |85774 ||Y|Y |0.939 ||2455670.5 |55670 |2011-Apr-19.0 |J2000 |.3291068038481656 |1.40368306001145 |.9417214145152691 |13.58936740086063 |64.69324536867637 |50.04301234482033 |135.4284144516947 |.5926529980962271 |2455441.987843836562 |2010-Sep-02.4878438 |607.4380812320602 |.0371195 |1.2086E-8 |1.6937E-8 |8.5021E-6 |5.6562E-6 |7.8356E-6 |3.342E-6
10115 (1992 SK) |10115 ||Y|Y |0.938 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.32479068886363 |1.248422834960987 |.8429467224009219 |15.3216093706683 |8.923217674524565 |233.6251072199396 |47.50470956558839 |.7065802893310001 |2457933.268136497883 |2017-Jun-28.7681365 |509.4962390485771 |.0448578 |2.0997E-8 |2.5639E-8 |5.5046E-6 |1.0724E-5 |1.3045E-5 |1.451E-5
153814 (2001 WN5) |153814 ||Y|Y |0.932 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.4669616729898516 |1.711945637367588 |.9125326384747413 |1.919651804784259 |277.5064260467379 |44.56899618568479 |46.22652650266724 |.4400166593610234 |2457895.443690155287 |2017-May-21.9436902 |818.1508412040108 |.0015495 |2.0389E-8 |3.4984E-8 |3.402E-6 |.00019089 |.00019068 |2.0727E-5
65679 (1989 UQ) |65679 ||Y|Y |0.918 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.2647924170575066 |.915084890319068 |.6727773503986786 |1.299785408185602 |178.2271697554724 |14.89619288376087 |147.284530070029 |1.125931571962405 |2457869.688737808174 |2017-Apr-26.1887378 |319.7352387699281 |.0140811 |2.8719E-7 |2.6026E-7 |8.7973E-6 |.00020162 |.00020247 |2.8433E-5
35107 (1991 VH) |35107 ||Y|Y |0.908 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.1443055351799036 |1.137382468291201 |.9732518825001999 |13.91091662440011 |139.3648563762292 |206.944459911928 |147.8537891173436 |.8125391198101497 |2457818.534866860454 |2017-Mar-06.0348669 |443.055591076174 |.0260101 |2.1362E-8 |2.5086E-8 |3.371E-6 |6.8011E-6 |1.0385E-5 |1.1177E-5
416801 (2005 GC120) |416801 ||Y|Y |0.906 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.4975688778293094 |1.193774649892514 |.5997895369644191 |16.5324902390568 |67.97340550446636 |258.2563697758571 |108.0460460078575 |.7556497542544905 |2457857.515706814523 |2017-Apr-14.0157068 |476.4111917897321 |.00644692 |6.8753E-8 |8.1152E-8 |9.449E-6 |9.2953E-6 |1.0987E-5 |2.4042E-5
